ID,Case ID,Case Name,Group ID,Group Name,Item Name,Item Type,Created by User Name,Created by User ID,Created Time,Last Edited by User Name,Last Edited by User ID,Last Edited Time,isDeleted
1100,2,Red Hat Robbers,79,JMN 231,LWM enters the bank wearing a red ball cap and red shirt and backpack. He heads directly to the closest teller window where he is shown gesturing and leaning over the teller window,event,jpz5064,139,10/27/2015-11:55:52,jpz5064,139,10/27/2015-11:55:52,FALSE
1101,2,Red Hat Robbers,87,TeamJaws,E. College and Fraser S,location,mjs6359,27,10/27/2015-11:56:02,mjs6359,27,10/27/2015-11:56:02,FALSE
1104,2,Red Hat Robbers,90,MSR,"216 W. College Ave. SC, PA",location,RichardFabrizio,77,10/27/2015-11:56:12,RichardFabrizio,77,11/01/2015-18:37:41,FALSE
1105,2,Red Hat Robbers,85,Team CMP,"Location: 2050 N. Atherton St. State College, PA",location,PatB,149,10/27/2015-11:56:13,PatB,149,10/27/2015-12:12:41,FALSE
1106,2,Red Hat Robbers,79,JMN 231,: Suspect is shown departing the bank after stuffing the bank bag into his backpack,event,jpz5064,139,10/27/2015-11:56:17,jpz5064,139,10/27/2015-11:56:17,FALSE
1107,2,Red Hat Robbers,83,GracieAbeMacy,Sean McQueen,person,rop5144,131,10/27/2015-11:56:19,pjg5172,136,11/01/2015-16:20:04,FALSE
1108,2,Red Hat Robbers,101,Team DJZ,red ball cap and red shirt and backpack,resource,zmp5032,157,10/27/2015-11:56:23,zmp5032,157,10/27/2015-11:56:23,FALSE
1109,2,Red Hat Robbers,78,The Mystery Gang,handed a teller a note demanding money,event,jsm5561,25,10/27/2015-11:56:33,chsisley,62,10/29/2015-01:58:48,FALSE
1110,2,Red Hat Robbers,92,Red Hat Analysts ,Sean McQueen,person,des5491,44,10/27/2015-11:56:39,des5491,44,10/27/2015-11:57:34,FALSE
1111,2,Red Hat Robbers,90,MSR,Sovereign,location,RichardFabrizio,77,10/27/2015-11:56:46,RichardFabrizio,77,10/27/2015-11:56:47,FALSE
1113,2,Red Hat Robbers,89,Team J.A.Z.,lone white male,person,zcm5026,143,10/27/2015-11:56:58,zcm5026,143,10/29/2015-11:06:39,TRUE
1114,2,Red Hat Robbers,93,Red Hat Researchers,Jersey Shore Bank,location,MikeC123,154,10/27/2015-11:56:59,rad5404,150,10/29/2015-11:40:48,FALSE
1115,2,Red Hat Robbers,92,Red Hat Analysts ,Jacky Shortledge,person,des5491,44,10/27/2015-11:57:07,des5491,44,10/27/2015-11:59:00,FALSE
1116,2,Red Hat Robbers,83,GracieAbeMacy,Jacky Shortledge,person,rop5144,131,10/27/2015-11:57:09,pjg5172,136,11/01/2015-16:20:49,FALSE
1117,2,Red Hat Robbers,79,JMN 231,Joe Williamson,person,nes5204,138,10/27/2015-11:57:11,jpz5064,139,10/29/2015-11:50:02,FALSE
1118,2,Red Hat Robbers,87,TeamJaws,A single brown leather glove is found in a trashcan on the corner of E. College and Fraser St.,resource,mjs6359,27,10/27/2015-11:57:22,mjs6359,27,10/27/2015-11:57:22,FALSE
1119,2,Red Hat Robbers,86,Team Eagle,Joe Williamson,person,frk5020,147,10/27/2015-11:57:26,frk5020,147,10/27/2015-11:57:26,FALSE
1120,2,Red Hat Robbers,77,Caught red-handed,Vicki Wiser,person,Nellson14,134,10/27/2015-11:57:34,Nellson14,134,10/27/2015-11:57:34,FALSE
1122,2,Red Hat Robbers,87,TeamJaws,4:26 PM: LWM enters the bank wearing a red ball cap and red shirt and backpack. He heads directly to the closest teller window where he is shown gesturing and leaning over the teller window.,location,epm5108,61,10/27/2015-11:57:41,epm5108,61,10/27/2015-11:57:41,FALSE
1123,2,Red Hat Robbers,85,Team CMP,"100 Hawbaker Industrial Dr. SC, PA",location,PatB,149,10/27/2015-11:57:41,PatB,149,10/27/2015-12:13:17,FALSE
1121,2,Red Hat Robbers,81,Triple Threat ,Reliance Bank,location,colleenallen,60,10/27/2015-11:57:41,colleenallen,60,10/27/2015-11:57:41,FALSE
1124,2,Red Hat Robbers,87,TeamJaws,dirty white work van,resource,asl5270,24,10/27/2015-11:57:42,asl5270,24,10/29/2015-12:01:58,FALSE
1125,2,Red Hat Robbers,86,Team Eagle,Suspect B,person,CamSabatini,78,10/27/2015-11:57:49,CamSabatini,78,10/27/2015-12:08:51,TRUE
1126,2,Red Hat Robbers,77,Caught red-handed,Dalton Graves,person,Nellson14,134,10/27/2015-11:57:54,Nellson14,134,10/27/2015-11:57:54,FALSE
1129,2,Red Hat Robbers,87,TeamJaws,4:29 PM: Suspect is shown departing the bank after stuffing the bank bag into his backpack.,location,epm5108,61,10/27/2015-11:58:00,epm5108,61,10/27/2015-11:58:00,FALSE
1127,2,Red Hat Robbers,86,Team Eagle,Patricia Shaffner,person,frk5020,147,10/27/2015-11:58:00,frk5020,147,10/27/2015-11:58:00,FALSE
1130,2,Red Hat Robbers,82,Analyticats,Sovereign Bank,location,gkw5026,141,10/27/2015-11:58:05,Emelendez89,153,10/29/2015-11:26:18,FALSE
1131,2,Red Hat Robbers,82,Analyticats,Erika Keen,person,PatrickAugust,46,10/27/2015-11:58:09,PatrickAugust,46,10/27/2015-11:58:10,FALSE
1133,2,Red Hat Robbers,79,JMN 231,"I‰Ûªd estimate the guy was between 5‰Ûª-10‰Ûù and 6‰Ûª-0‰Ûù tall, probably 180-200 lbs, mousey brown hair; I think he had some facial hair.",resource,nes5204,138,10/27/2015-11:58:12,nes5204,138,10/27/2015-12:13:43,FALSE
1132,2,Red Hat Robbers,78,The Mystery Gang,"handed over $1,000",event,jsm5561,25,10/27/2015-11:58:12,jsm5561,25,10/27/2015-11:59:02,FALSE
1134,2,Red Hat Robbers,89,Team J.A.Z.,Unknown,location,jtb5440,146,10/27/2015-11:58:17,jtb5440,146,10/27/2015-12:17:39,TRUE
1135,2,Red Hat Robbers,87,TeamJaws,4:20-4:25 PM: Suspect is seen pacing in the parking lot of the bank until eventually putting on a hat and entering the bank.‰Û¢åÊåÊåÊåÊåÊåÊ 4:29 PM: Suspect is shown running down N Atherton and jumping the passenger side of a white van.,location,epm5108,61,10/27/2015-11:58:23,epm5108,61,10/27/2015-11:58:23,FALSE
1136,2,Red Hat Robbers,83,GracieAbeMacy,Sovereign Bank,organization,rop5144,131,10/27/2015-11:58:23,rop5144,131,10/27/2015-11:58:23,FALSE
1137,2,Red Hat Robbers,87,TeamJaws,A dark green hoodie is found in a dumpster. In the pocket was a hand drawn map of the interior of the 1st National Bank Downtown,resource,mjs6359,27,10/27/2015-11:58:24,mjs6359,27,10/27/2015-11:58:25,FALSE
1138,2,Red Hat Robbers,101,Team DJZ,5:10,event,zmp5032,157,10/27/2015-11:58:32,zmp5032,157,11/01/2015-14:54:02,FALSE
1139,2,Red Hat Robbers,86,Team Eagle,Sean McQueen,person,frk5020,147,10/27/2015-11:58:33,frk5020,147,10/27/2015-11:58:34,FALSE
1140,2,Red Hat Robbers,77,Caught red-handed,Reliance Bank,location,davidsmitchell,65,10/27/2015-11:58:38,davidsmitchell,65,10/27/2015-11:58:38,FALSE
1142,2,Red Hat Robbers,90,MSR,Suspect(Jersey Shore Bank),person,mib5572,142,10/27/2015-11:58:44,RichardFabrizio,77,10/27/2015-12:17:46,FALSE
1141,2,Red Hat Robbers,81,Triple Threat ,Case #2 note,resource,kmc6016,36,10/27/2015-11:58:44,kmc6016,36,10/29/2015-11:49:11,TRUE
1143,2,Red Hat Robbers,87,TeamJaws,4:15 PM: Suspect seen approaching the bank from Patton Ln,location,epm5108,61,10/27/2015-11:58:45,epm5108,61,10/27/2015-11:58:45,FALSE
1144,2,Red Hat Robbers,92,Red Hat Analysts ,red hat,resource,cmg5726,133,10/27/2015-11:58:47,cmg5726,133,10/30/2015-15:41:55,FALSE
1147,2,Red Hat Robbers,87,TeamJaws,Northwest Savings Bank,location,mjs6359,27,10/27/2015-11:58:55,mjs6359,27,10/27/2015-11:58:55,FALSE
1146,2,Red Hat Robbers,77,Caught red-handed,Searle Spence,person,Nellson14,134,10/27/2015-11:58:55,LorenzoAuffant,54,11/01/2015-14:35:30,FALSE
1149,2,Red Hat Robbers,86,Team Eagle,Jacky Shortledge,person,frk5020,147,10/27/2015-11:58:57,frk5020,147,10/27/2015-11:58:58,FALSE
1148,2,Red Hat Robbers,83,GracieAbeMacy,Michelle Leblanc,person,njh5161,151,10/27/2015-11:58:57,pjg5172,136,11/01/2015-16:38:50,FALSE
1151,2,Red Hat Robbers,90,MSR,lone white male (LWM) handed a teller a note demanding money.,event,mib5572,142,10/27/2015-11:59:10,mib5572,142,10/27/2015-11:59:10,FALSE
1152,2,Red Hat Robbers,83,GracieAbeMacy,Mike Holden,person,njh5161,151,10/27/2015-11:59:17,pjg5172,136,11/01/2015-16:39:07,FALSE
1154,2,Red Hat Robbers,101,Team DJZ,light colored van,resource,zmp5032,157,10/27/2015-11:59:19,zmp5032,157,10/27/2015-11:59:19,FALSE
1153,2,Red Hat Robbers,82,Analyticats,Joe Williamson,person,PatrickAugust,46,10/27/2015-11:59:19,PatrickAugust,46,10/27/2015-11:59:19,FALSE
1155,2,Red Hat Robbers,79,JMN 231,Erin Hecker,person,jpz5064,139,10/27/2015-11:59:26,jpz5064,139,10/27/2015-12:01:44,FALSE
1156,2,Red Hat Robbers,81,Triple Threat ,Drive-Up window,location,kmc6016,36,10/27/2015-11:59:30,kmc6016,36,10/27/2015-11:59:30,FALSE
1157,2,Red Hat Robbers,89,Team J.A.Z.,Mark Haley,person,zcm5026,143,10/27/2015-11:59:33,zcm5026,143,10/27/2015-11:59:33,FALSE
1158,2,Red Hat Robbers,81,Triple Threat ,Reliance Bank Robbery (#2),event,colleenallen,60,10/27/2015-11:59:44,kmc6016,36,10/29/2015-11:19:39,FALSE
1159,2,Red Hat Robbers,86,Team Eagle,First National Bank Downtown,location,dkk5074,51,10/27/2015-11:59:47,dkk5074,51,10/27/2015-11:59:47,FALSE
1160,2,Red Hat Robbers,81,Triple Threat ,Erika Keen,person,kmc6016,36,10/27/2015-11:59:51,kmc6016,36,10/29/2015-11:50:31,TRUE
1162,2,Red Hat Robbers,90,MSR,The man who had done the pushing took his hat off and put it on the other man‰Ûªs head,event,RichardFabrizio,77,10/27/2015-11:59:56,RichardFabrizio,77,10/29/2015-11:37:56,FALSE
1161,2,Red Hat Robbers,83,GracieAbeMacy,Jeff Van Natter,person,njh5161,151,10/27/2015-11:59:56,njh5161,151,10/27/2015-11:59:56,FALSE
1163,2,Red Hat Robbers,90,MSR,I saw this guy running from the bank.,event,mib5572,142,10/27/2015-11:59:59,mib5572,142,10/27/2015-11:59:59,FALSE
1164,2,Red Hat Robbers,79,JMN 231,"I went to the door and saw him jump into a white van of some type‰Û_it was too far away to make out the model. The van drove off in a hurry; I want to say he actually jumped into the driver‰Ûªs seat, so I‰Ûªm not sure if there was another person with him",resource,nes5204,138,10/27/2015-11:59:59,nes5204,138,10/27/2015-11:59:59,FALSE
1165,2,Red Hat Robbers,87,TeamJaws,Michelle Leblanc,person,mjs6359,27,10/27/2015-12:00:11,mjs6359,27,10/27/2015-12:00:11,FALSE
1166,2,Red Hat Robbers,101,Team DJZ,Erika Keen,person,zmp5032,157,10/27/2015-12:00:12,zmp5032,157,10/27/2015-12:00:30,FALSE
1167,2,Red Hat Robbers,87,TeamJaws,Reliance Bank,location,epm5108,61,10/27/2015-12:00:14,epm5108,61,10/27/2015-12:00:14,FALSE
1168,2,Red Hat Robbers,82,Analyticats,Patricia Shaffner,person,Emelendez89,153,10/27/2015-12:00:17,Emelendez89,153,10/27/2015-12:17:42,FALSE
1169,2,Red Hat Robbers,101,Team DJZ,Reliance Bank Suspect,person,jam6755,156,10/27/2015-12:00:20,jam6755,156,10/27/2015-12:00:20,FALSE
1172,2,Red Hat Robbers,87,TeamJaws,Reliance Bank,location,epm5108,61,10/27/2015-12:00:26,epm5108,61,10/29/2015-12:10:24,FALSE
1173,2,Red Hat Robbers,87,TeamJaws,Mike Holden,person,mjs6359,27,10/27/2015-12:00:36,mjs6359,27,10/27/2015-12:00:36,FALSE
1174,2,Red Hat Robbers,92,Red Hat Analysts ,"5:24 pm: The white van is captured on a traffic cam heading north on Atherton St, vic. Valley Vista Drive.",event,wpg5026,34,10/27/2015-12:00:38,wpg5026,34,10/28/2015-14:14:03,TRUE
1175,2,Red Hat Robbers,89,Team J.A.Z.,Suspect seen approaching the bank from Patton Ln.,event,zcm5026,143,10/27/2015-12:00:51,zcm5026,143,10/27/2015-12:22:06,FALSE
1176,2,Red Hat Robbers,92,Red Hat Analysts ,West College Ave,location,des5491,44,10/27/2015-12:00:54,des5491,44,11/01/2015-15:43:42,FALSE
1177,2,Red Hat Robbers,87,TeamJaws,Jeff Van Natter,person,mjs6359,27,10/27/2015-12:00:57,mjs6359,27,10/27/2015-12:00:57,FALSE
1178,2,Red Hat Robbers,81,Triple Threat ,Joe Williamson,person,kmc6016,36,10/27/2015-12:00:57,kmc6016,36,10/29/2015-11:51:09,TRUE
1180,2,Red Hat Robbers,90,MSR,"non descript pale blue van,",resource,mib5572,142,10/27/2015-12:01:01,mib5572,142,10/27/2015-12:01:01,FALSE
1181,2,Red Hat Robbers,86,Team Eagle,Tyler ‰ÛÏYaz‰Ûù Yastrzemski,person,frk5020,147,10/27/2015-12:01:03,frk5020,147,10/27/2015-12:01:03,FALSE
1182,2,Red Hat Robbers,101,Team DJZ,Joe Williamson,person,zmp5032,157,10/27/2015-12:01:08,zmp5032,157,10/27/2015-12:01:08,FALSE
1183,2,Red Hat Robbers,83,GracieAbeMacy,Tyler Yastrzemski,person,rop5144,131,10/27/2015-12:01:08,pjg5172,136,11/01/2015-17:16:36,FALSE
1184,2,Red Hat Robbers,79,JMN 231,Verizon Store,location,jpz5064,139,10/27/2015-12:01:12,jpz5064,139,10/27/2015-12:01:12,FALSE
1185,2,Red Hat Robbers,81,Triple Threat ,Patricia Shaffner,person,kmc6016,36,10/27/2015-12:01:15,kmc6016,36,10/27/2015-12:01:16,FALSE
1186,2,Red Hat Robbers,87,TeamJaws,a man,person,epm5108,61,10/27/2015-12:01:16,epm5108,61,10/27/2015-12:01:16,FALSE
1188,2,Red Hat Robbers,78,The Mystery Gang,Sean McQueen,person,Francis,144,10/27/2015-12:01:20,Francis,144,10/29/2015-11:26:42,FALSE
1189,2,Red Hat Robbers,89,Team J.A.Z.,Suspect is seen pacing in the parking lot of the bank until eventually putting on a hat and entering the bank.,event,zcm5026,143,10/27/2015-12:01:37,zcm5026,143,10/27/2015-12:21:36,FALSE
1190,2,Red Hat Robbers,85,Team CMP,"216 W. College Ave. SC, PA 16803",location,PatB,149,10/27/2015-12:01:42,mikemorelli,132,10/27/2015-12:19:49,FALSE
1191,2,Red Hat Robbers,83,GracieAbeMacy,Ameriserv Financial,location,njh5161,151,10/27/2015-12:01:43,njh5161,151,10/29/2015-11:48:41,FALSE
1192,2,Red Hat Robbers,101,Team DJZ,Patricia Shaffner,person,zmp5032,157,10/27/2015-12:01:45,zmp5032,157,10/27/2015-12:01:45,FALSE
1193,2,Red Hat Robbers,92,Red Hat Analysts ,a non descript pale blue van,resource,cmg5726,133,10/27/2015-12:01:48,cmg5726,133,10/30/2015-15:42:13,FALSE
1196,2,Red Hat Robbers,87,TeamJaws,Two men,person,,,10/27/2015-12:01:54,,,10/27/2015-12:01:54,FALSE
1195,2,Red Hat Robbers,87,TeamJaws,2:13-2:25 PM,event,asl5270,24,10/27/2015-12:01:54,asl5270,24,10/29/2015-12:04:22,FALSE
1197,2,Red Hat Robbers,83,GracieAbeMacy,Cybil Flowers,person,njh5161,151,10/27/2015-12:02:04,pjg5172,136,11/01/2015-16:43:05,FALSE
1198,2,Red Hat Robbers,101,Team DJZ,passenger of van @ Reliance Bank,person,jam6755,156,10/27/2015-12:02:08,jam6755,156,10/27/2015-12:02:08,FALSE
1199,2,Red Hat Robbers,83,GracieAbeMacy,Tyler Yastrzemski,person,rop5144,131,10/27/2015-12:02:11,pjg5172,136,11/01/2015-16:23:38,FALSE
1200,2,Red Hat Robbers,81,Triple Threat ,Reliance Bank culprit,person,colleenallen,60,10/27/2015-12:02:13,colleenallen,60,10/28/2015-18:41:33,FALSE
1203,2,Red Hat Robbers,89,Team J.A.Z.,Suspect is shown running down N Atherton and jumping the passenger side of a white van,event,zcm5026,143,10/27/2015-12:02:15,zcm5026,143,10/27/2015-12:21:26,FALSE
1202,2,Red Hat Robbers,86,Team Eagle,Julie Mullin,person,frk5020,147,10/27/2015-12:02:15,frk5020,147,10/27/2015-12:02:15,FALSE
1201,2,Red Hat Robbers,78,The Mystery Gang,Jacky Shortledge,person,Francis,144,10/27/2015-12:02:15,Francis,144,10/29/2015-11:26:48,FALSE
1204,2,Red Hat Robbers,90,MSR,light colored van,resource,ssp5176,137,10/27/2015-12:02:17,ssp5176,137,10/27/2015-12:02:17,FALSE
1206,2,Red Hat Robbers,83,GracieAbeMacy,Reed Davis,person,njh5161,151,10/27/2015-12:02:19,pjg5172,136,11/01/2015-16:42:55,FALSE
1207,2,Red Hat Robbers,77,Caught red-handed,"a man entered the Reliance Bank. He spent a few minutes at the form desk before entering the teller line and handing over a note, which the teller could not make out. He got impatient and yelled for the teller to hand over all her cash. She complied, handing over approximately $3,000",event,davidsmitchell,65,10/27/2015-12:02:25,davidsmitchell,65,10/27/2015-12:05:58,FALSE
1208,2,Red Hat Robbers,81,Triple Threat ,driver‰Ûªs seat,resource,kmc6016,36,10/27/2015-12:02:28,kmc6016,36,10/29/2015-11:48:47,TRUE
1209,2,Red Hat Robbers,86,Team Eagle,Chris Clark,person,frk5020,147,10/27/2015-12:02:29,frk5020,147,10/29/2015-11:18:14,FALSE
1210,2,Red Hat Robbers,83,GracieAbeMacy,Vince Starling,person,njh5161,151,10/27/2015-12:02:36,pjg5172,136,11/01/2015-16:42:41,FALSE
1211,2,Red Hat Robbers,79,JMN 231,Patricia Shaffner,person,nes5204,138,10/27/2015-12:02:36,jpz5064,139,10/29/2015-11:50:55,FALSE
1212,2,Red Hat Robbers,83,GracieAbeMacy,Chris Clark,person,rop5144,131,10/27/2015-12:02:40,rop5144,131,10/27/2015-12:02:40,FALSE
1213,2,Red Hat Robbers,79,JMN 231,State College Police,organization,jpz5064,139,10/27/2015-12:02:42,jpz5064,139,10/27/2015-12:02:42,FALSE
1216,2,Red Hat Robbers,87,TeamJaws,Reliance Bank,organization,,,10/27/2015-12:02:45,,,10/27/2015-12:02:45,FALSE
1215,2,Red Hat Robbers,87,TeamJaws,Female teller,person,,,10/27/2015-12:02:45,,,10/27/2015-12:02:45,FALSE
1214,2,Red Hat Robbers,87,TeamJaws,". She complied, handing over approximately $3,000.",event,epm5108,61,10/27/2015-12:02:45,epm5108,61,10/27/2015-12:03:43,FALSE
1218,2,Red Hat Robbers,77,Caught red-handed,"Suspect enters the bank takes a step toward the teller window and then pulls his mask down over his face, bumping into the form table in the process",event,LorenzoAuffant,54,10/27/2015-12:02:54,LorenzoAuffant,54,10/27/2015-12:03:09,FALSE
1221,2,Red Hat Robbers,90,MSR,One man shoves other toward bank,event,RichardFabrizio,77,10/27/2015-12:03:01,RichardFabrizio,77,10/29/2015-11:46:37,FALSE
1222,2,Red Hat Robbers,89,Team J.A.Z.,LWM enters the bank wearing a red ball cap and red shirt and backpack. He heads directly to the closest teller window where he is shown gesturing and leaning over the teller window.,event,zcm5026,143,10/27/2015-12:03:04,zcm5026,143,10/27/2015-12:21:07,FALSE
1223,2,Red Hat Robbers,87,TeamJaws,light colored van,resource,epm5108,61,10/27/2015-12:03:07,epm5108,61,10/27/2015-12:03:07,FALSE
1224,2,Red Hat Robbers,101,Team DJZ,hunting jacket,resource,zmp5032,157,10/27/2015-12:03:10,jam6755,156,11/01/2015-13:16:12,FALSE
1226,2,Red Hat Robbers,92,Red Hat Analysts ,light colored van,resource,wpg5026,34,10/27/2015-12:03:17,wpg5026,34,10/27/2015-12:03:17,FALSE
1225,2,Red Hat Robbers,77,Caught red-handed,Erika Keen,person,davidsmitchell,65,10/27/2015-12:03:17,davidsmitchell,65,10/29/2015-11:39:55,FALSE
1228,2,Red Hat Robbers,83,GracieAbeMacy,Citizen‰Ûªs Bank,location,njh5161,151,10/27/2015-12:03:19,njh5161,151,10/29/2015-11:54:39,FALSE
1227,2,Red Hat Robbers,78,The Mystery Gang,took off heading south on Atherton St,event,jsm5561,25,10/27/2015-12:03:19,chsisley,62,10/29/2015-01:59:00,FALSE
1229,2,Red Hat Robbers,83,GracieAbeMacy,Julie Mullin,person,rop5144,131,10/27/2015-12:03:21,pjg5172,136,11/01/2015-16:23:28,FALSE
1230,2,Red Hat Robbers,90,MSR,Erika Keen(reliance Bank ),person,ssp5176,137,10/27/2015-12:03:32,ssp5176,137,10/29/2015-12:08:31,FALSE
1231,2,Red Hat Robbers,89,Team J.A.Z.,Suspect is shown departing the bank after stuffing the bank bag into his backpack.,event,zcm5026,143,10/27/2015-12:03:39,zcm5026,143,10/27/2015-12:22:14,FALSE
1232,2,Red Hat Robbers,77,Caught red-handed,Joe Williamson,person,davidsmitchell,65,10/27/2015-12:03:41,davidsmitchell,65,10/29/2015-11:40:02,FALSE
1233,2,Red Hat Robbers,87,TeamJaws,Erika Keen,person,,,10/27/2015-12:03:42,,,10/27/2015-12:03:42,FALSE
1234,2,Red Hat Robbers,101,Team DJZ,red hat,resource,zmp5032,157,10/27/2015-12:03:43,zmp5032,157,11/01/2015-14:35:01,FALSE
1235,2,Red Hat Robbers,92,Red Hat Analysts ,Suspect (A),person,des5491,44,10/27/2015-12:03:43,des5491,44,10/30/2015-15:18:03,FALSE
1236,2,Red Hat Robbers,83,GracieAbeMacy,Vicki Wiser,person,njh5161,151,10/27/2015-12:03:51,pjg5172,136,11/01/2015-16:48:38,FALSE
1237,2,Red Hat Robbers,86,Team Eagle,Northwest SavingsBank,location,dkk5074,51,10/27/2015-12:03:53,dkk5074,51,10/27/2015-12:08:45,FALSE
1238,2,Red Hat Robbers,79,JMN 231,Sean McQueen,person,MattSebright20,140,10/27/2015-12:03:56,MattSebright20,140,10/27/2015-12:05:04,FALSE
1241,2,Red Hat Robbers,93,Red Hat Researchers,Man in a red hat,person,,,10/27/2015-12:03:59,,,10/27/2015-12:03:59,FALSE
1240,2,Red Hat Robbers,93,Red Hat Researchers,"teller handed over $1,000",event,MikeC123,154,10/27/2015-12:03:59,MikeC123,154,10/27/2015-12:11:14,FALSE
1242,2,Red Hat Robbers,101,Team DJZ,Sovereign Bank around 9:00 AM,event,dfl5057,155,10/27/2015-12:04:04,dfl5057,155,10/27/2015-12:04:04,FALSE
1243,2,Red Hat Robbers,78,The Mystery Gang,handing over a note,event,chsisley,62,10/27/2015-12:04:11,chsisley,62,10/27/2015-12:07:46,FALSE
1244,2,Red Hat Robbers,92,Red Hat Analysts ,Sovereign Bank Suspect B,person,des5491,44,10/27/2015-12:04:12,wpg5026,34,10/30/2015-12:52:31,FALSE
1246,2,Red Hat Robbers,90,MSR,Argument between robbers,event,RichardFabrizio,77,10/27/2015-12:04:15,RichardFabrizio,77,10/29/2015-11:32:41,FALSE
1245,2,Red Hat Robbers,77,Caught red-handed,Patricia Shaffner,person,davidsmitchell,65,10/27/2015-12:04:15,davidsmitchell,65,10/29/2015-11:40:08,FALSE
1247,2,Red Hat Robbers,83,GracieAbeMacy,Dalton Graves,person,njh5161,151,10/27/2015-12:04:18,pjg5172,136,11/01/2015-16:48:51,FALSE
1248,2,Red Hat Robbers,87,TeamJaws,"heavyset guy with bright red hair, wearing work overalls. He‰Ûªs wearing a red hat too but it‰Ûªs not over his face",person,asl5270,24,10/27/2015-12:04:22,asl5270,24,10/27/2015-12:04:22,FALSE
1249,2,Red Hat Robbers,82,Analyticats,Sean McQueen,person,gkw5026,141,10/27/2015-12:04:36,PatrickAugust,46,10/27/2015-12:13:56,FALSE
1250,2,Red Hat Robbers,83,GracieAbeMacy,Searle Spence,person,njh5161,151,10/27/2015-12:04:37,pjg5172,136,11/01/2015-16:48:22,FALSE
1251,2,Red Hat Robbers,90,MSR,Joe Williamson,person,ssp5176,137,10/27/2015-12:04:49,ssp5176,137,10/27/2015-12:04:49,FALSE
1252,2,Red Hat Robbers,85,Team CMP,LWM,person,cjs1161,148,10/27/2015-12:04:51,cjs1161,148,10/27/2015-12:12:15,FALSE
1254,2,Red Hat Robbers,87,TeamJaws,"Amount Stolen: $1,550",resource,mjs6359,27,10/27/2015-12:04:58,mjs6359,27,10/27/2015-12:04:58,FALSE
1255,2,Red Hat Robbers,84,CANTalytics,Jersey Shore Bank,location,Bsk5105,30,10/27/2015-12:04:59,Bsk5105,30,10/27/2015-12:14:06,FALSE
1257,2,Red Hat Robbers,79,JMN 231,Man,person,,,10/27/2015-12:05:00,,,10/27/2015-12:05:00,FALSE
1256,2,Red Hat Robbers,79,JMN 231,participate in the robbery of the Northwest Savings Bank on 18 Jan,event,jpz5064,139,10/27/2015-12:05:00,jpz5064,139,10/27/2015-12:16:19,FALSE
1258,2,Red Hat Robbers,86,Team Eagle,Michelle Leblanc,person,frk5020,147,10/27/2015-12:05:02,frk5020,147,10/27/2015-12:05:02,FALSE
1259,2,Red Hat Robbers,90,MSR,First National Bank Downtown,location,mib5572,142,10/27/2015-12:05:12,RichardFabrizio,77,11/01/2015-18:13:58,FALSE
1260,2,Red Hat Robbers,77,Caught red-handed,The suspect is seen entering the ATM lobby. He stands in front of the ATM but does not make a transaction.,event,LorenzoAuffant,54,10/27/2015-12:05:14,LorenzoAuffant,54,11/01/2015-19:01:46,FALSE
1262,2,Red Hat Robbers,87,TeamJaws,Reliance Bank,organization,,,10/27/2015-12:05:24,,,10/27/2015-12:05:24,FALSE
