group,user,time,action,object,tool
83,151,2015/10/29 12:15:51,read,location,map
83,151,2015/10/29 12:16:20,read,location,map
83,151,2015/10/29 12:16:28,read,annotation,document
83,151,2015/10/29 12:16:28,read,location,map
83,151,2015/10/29 12:16:29,read,person,document
83,151,2015/10/29 12:16:29,focused,map,map
83,151,2015/10/29 12:16:29,read,location,map
83,151,2015/10/29 12:16:39,read,location,map
83,151,2015/10/29 12:16:39,read,location,map
83,151,2015/10/29 12:16:39,read,event,timeline
83,151,2015/10/29 12:16:39,focused,timeline,timeline
83,151,2015/10/29 12:16:40,focused,annotation table,annotation table
83,151,2015/10/29 12:16:40,focused,document,document
83,151,2015/10/29 12:16:40,focused,map,map
83,151,2015/10/29 12:16:40,read,location,map
83,151,2015/10/29 12:16:40,updated,event,timeline
83,151,2015/10/29 12:16:40,read,event,timeline
83,151,2015/11/1 14:53:22,focused,network,network
83,151,2015/11/1 14:56:14,focused,history,history
83,151,2015/11/1 14:56:20,read,event,name tag
83,151,2015/11/1 14:56:47,focused,notepad,notepad
83,151,2015/11/1 14:56:58,focused,map,map
83,151,2015/11/1 14:57:03,read,location,map
83,151,2015/11/1 14:57:14,read,location,map
83,151,2015/11/1 14:57:36,focused,annotation table,annotation table
83,151,2015/11/1 14:57:39,focused,timeline,timeline
83,151,2015/11/1 14:57:41,focused,document,document
83,151,2015/11/1 14:57:48,read,location,document
83,151,2015/11/1 14:57:48,read,annotation,document
83,151,2015/11/1 14:57:49,read,location,document
83,151,2015/11/1 14:57:49,read,annotation,document
83,151,2015/11/1 14:57:56,deleted,annotation,document
83,151,2015/11/1 14:57:56,read,location,document
83,151,2015/11/1 14:57:56,read,annotation,document
83,151,2015/11/1 15:17:25,read,person,document
83,151,2015/11/1 15:17:25,read,annotation,document
83,151,2015/11/1 15:17:27,read,person,document
83,151,2015/11/1 15:17:27,read,annotation,document
83,151,2015/11/1 16:07:32,focused,map,map
83,151,2015/11/1 16:07:38,read,location,map
83,151,2015/11/1 16:07:52,read,location,map
83,151,2015/11/1 16:08:01,read,location,map
83,151,2015/11/1 16:08:07,read,location,map
83,151,2015/11/1 16:08:16,read,location,map
83,151,2015/11/1 16:08:23,read,location,map
83,151,2015/11/1 16:08:32,read,location,map
83,151,2015/11/1 16:08:34,read,location,map
83,151,2015/11/1 16:08:45,read,location,map
83,151,2015/11/1 16:08:50,read,location,map
83,151,2015/11/1 16:08:54,read,location,map
83,151,2015/11/1 16:09:04,read,location,map
83,151,2015/11/1 16:09:08,read,location,map
83,151,2015/11/1 16:09:19,read,location,map
83,151,2015/11/1 16:09:37,read,location,map
83,151,2015/11/1 16:09:43,read,location,map
83,151,2015/11/1 16:09:57,read,location,map
83,151,2015/11/1 16:10:05,read,location,map
83,151,2015/11/1 16:10:08,read,location,map
83,151,2015/11/1 16:10:30,read,location,map
83,151,2015/11/1 16:10:36,read,location,map
83,151,2015/11/1 16:18:26,focused,annotation table,annotation table
83,151,2015/11/1 16:18:42,focused,network,network
83,151,2015/11/1 16:18:47,read,person,network
83,151,2015/11/1 16:18:51,read,person,network
83,151,2015/11/1 16:18:59,read,resource,network
83,151,2015/11/1 16:19:02,read,resource,network
83,151,2015/11/1 16:19:04,read,resource,network
83,151,2015/11/1 16:19:14,read,person,network
83,151,2015/11/1 16:19:22,focused,document,document
83,151,2015/11/1 16:19:52,focused,network,network
83,151,2015/11/1 16:19:55,read,location,network
83,151,2015/11/1 16:20:00,read,location,network
83,151,2015/11/1 16:20:03,read,person,network
83,151,2015/11/1 16:20:16,read,person,network
83,151,2015/11/1 16:20:18,focused,document,document
83,151,2015/11/1 16:20:31,focused,network,network
83,151,2015/11/1 16:20:44,read,person,network
83,151,2015/11/1 16:20:59,read,relationship,network
83,151,2015/11/1 16:21:12,read,location,network
83,151,2015/11/1 16:21:15,read,location,network
83,151,2015/11/1 16:21:17,read,location,network
83,151,2015/11/1 16:21:24,filtered,entities,network
83,151,2015/11/1 16:21:39,defiltered,person,filter bar
83,151,2015/11/1 16:21:42,read,location,network
83,151,2015/11/1 16:35:10,focused,map,map
83,151,2015/11/1 16:35:12,read,location,map
83,151,2015/11/1 16:35:21,read,location,map
83,151,2015/11/1 16:36:30,read,location,map
83,151,2015/11/1 16:36:34,filtered,locations,map
83,151,2015/11/1 16:36:36,filtered,locations,map
83,151,2015/11/1 16:36:36,defiltered,locations,map
83,151,2015/11/1 16:36:40,defiltered,locations,map
83,151,2015/11/1 16:37:13,focused,map,map
83,151,2015/11/1 16:37:30,read,location,map
83,151,2015/11/1 16:37:44,read,location,map
83,151,2015/11/1 16:38:18,read,location,map
83,151,2015/11/1 16:38:21,read,location,map
83,151,2015/11/1 16:38:21,read,location,map
83,151,2015/11/1 16:38:25,read,location,map
83,151,2015/11/1 16:38:27,read,location,map
83,151,2015/11/1 16:38:31,read,location,map
83,151,2015/11/1 16:39:08,read,location,map
83,151,2015/11/1 16:40:02,read,location,map
83,151,2015/11/1 16:40:24,focused,document,document
83,151,2015/11/1 16:40:27,read,person,document
83,151,2015/11/1 16:40:27,read,annotation,document
83,151,2015/11/1 16:40:27,read,location,map
83,151,2015/11/1 16:40:28,read,person,document
83,151,2015/11/1 16:40:28,read,annotation,document
83,151,2015/11/1 16:40:28,read,location,map
83,151,2015/11/1 16:40:29,read,location,map
83,151,2015/11/1 16:42:09,read,resource,document
83,151,2015/11/1 16:42:09,read,annotation,document
83,151,2015/11/1 16:42:12,read,event,document
83,151,2015/11/1 16:42:12,read,annotation,document
83,151,2015/11/1 16:44:36,read,location,map
83,151,2015/11/1 16:44:48,read,location,map
83,151,2015/11/1 16:44:50,read,location,map
83,151,2015/11/1 16:44:56,read,location,map
83,151,2015/11/1 16:44:58,read,location,map
83,151,2015/11/1 16:45:03,read,location,map
83,151,2015/11/1 16:45:07,read,location,map
83,151,2015/11/1 16:45:14,read,location,map
83,151,2015/11/1 16:45:18,read,location,map
83,151,2015/11/1 16:45:21,read,location,map
83,151,2015/11/1 16:45:29,read,location,map
83,151,2015/11/1 16:51:11,read,location,map
83,151,2015/11/1 16:51:15,read,location,map
83,151,2015/11/1 16:54:42,read,location,map
83,151,2015/11/1 16:56:04,read,location,map
83,151,2015/11/1 16:56:12,read,location,map
83,151,2015/11/1 16:57:49,read,location,map
83,151,2015/11/1 16:57:52,read,location,map
83,151,2015/11/1 16:57:55,read,location,map
83,151,2015/11/1 16:57:58,read,location,map
83,151,2015/11/1 16:58:04,read,location,map
83,151,2015/11/1 16:59:33,read,location,map
83,151,2015/11/1 16:59:37,read,location,map
83,151,2015/11/1 16:59:41,read,location,map
83,151,2015/11/1 17:01:02,read,location,document
83,151,2015/11/1 17:01:02,read,annotation,document
83,151,2015/11/1 17:03:11,read,location,map
83,151,2015/11/1 17:03:25,read,location,map
83,151,2015/11/1 17:03:27,read,location,map
83,151,2015/11/1 17:14:22,focused,network,network
83,151,2015/11/1 17:14:30,read,event,network
83,151,2015/11/1 17:14:37,read,location,network
83,151,2015/11/1 17:14:39,read,location,network
83,151,2015/11/1 17:14:48,read,location,network
83,151,2015/11/1 17:14:51,read,location,network
83,151,2015/11/1 17:14:54,read,location,network
83,151,2015/11/1 17:14:58,read,location,network
83,151,2015/11/1 17:15:01,read,event,network
83,151,2015/11/1 17:15:06,read,location,network
83,151,2015/11/1 17:15:10,read,person,network
83,151,2015/11/1 17:15:13,deleted,person,network
83,151,2015/11/1 17:15:17,read,person,network
83,151,2015/11/1 17:15:18,deleted,person,network
83,151,2015/11/1 17:15:22,read,person,network
83,151,2015/11/1 17:15:25,read,person,network
83,151,2015/11/1 17:15:27,deleted,person,network
83,151,2015/11/1 17:15:29,read,person,network
83,151,2015/11/1 17:15:32,deleted,person,network
83,151,2015/11/1 17:15:33,read,person,network
83,151,2015/11/1 17:15:38,focused,map,map
83,151,2015/11/1 17:15:43,read,event,network
83,151,2015/11/1 17:16:01,read,relationship,network
83,151,2015/11/1 17:16:20,focused,network,network
83,151,2015/11/1 17:16:33,read,person,network
83,151,2015/11/1 17:16:36,deleted,person,network
83,151,2015/11/1 17:16:41,read,person,network
83,151,2015/11/1 17:16:42,deleted,person,network
83,151,2015/11/1 17:16:47,read,person,network
83,151,2015/11/1 17:16:49,read,person,network
83,151,2015/11/1 17:16:50,deleted,person,network
83,151,2015/11/1 17:16:52,read,event,network
83,151,2015/11/1 17:16:53,deleted,event,network
83,151,2015/11/1 17:16:57,focused,network,network
83,151,2015/11/1 17:17:08,read,event,network
83,151,2015/11/1 17:17:11,read,person,network
83,151,2015/11/1 17:17:14,read,event,network
83,151,2015/11/1 17:17:18,read,location,network
83,151,2015/11/1 17:17:22,read,location,network
83,151,2015/11/1 17:17:30,read,resource,network
83,151,2015/11/1 17:17:32,read,resource,network
83,151,2015/11/1 17:17:36,read,resource,network
83,151,2015/11/1 17:17:38,read,resource,network
83,151,2015/11/1 17:17:44,read,location,network
83,151,2015/11/1 17:17:47,read,location,network
83,151,2015/11/1 17:17:50,read,person,network
83,151,2015/11/1 17:17:59,read,location,network
83,151,2015/11/1 17:18:02,read,location,network
83,151,2015/11/1 17:18:06,read,event,network
83,151,2015/11/1 17:18:08,read,location,network
83,151,2015/11/1 17:18:18,read,relationship,network
83,151,2015/11/1 17:18:22,read,location,network
83,151,2015/11/1 17:18:29,read,resource,network
83,151,2015/11/1 17:18:36,read,resource,network
83,151,2015/11/1 17:19:13,read,resource,network
83,151,2015/11/1 17:19:18,read,relationship,network
83,151,2015/11/1 17:19:21,read,location,network
83,151,2015/11/1 17:19:23,read,location,network
83,151,2015/11/1 17:21:25,read,event,network
84,30,2015/10/27 11:40:22,focused,document,document
84,30,2015/10/27 11:43:02,focused,case,case
84,30,2015/10/27 11:43:07,focused,document,document
84,30,2015/10/27 12:04:00,focused,map,map
84,30,2015/10/27 12:04:59,created,location,document
84,30,2015/10/27 12:04:59,created,annotations,document
84,30,2015/10/27 12:05:09,read,location,document
84,30,2015/10/27 12:05:09,read,annotation,document
84,30,2015/10/27 12:05:45,focused,timeline,timeline
84,30,2015/10/27 12:06:19,focused,location table,location table
84,30,2015/10/27 12:06:23,filtered,locations,location table
84,30,2015/10/27 12:06:24,defiltered,locations,location table
84,30,2015/10/27 12:06:32,read,location,document
84,30,2015/10/27 12:06:32,read,annotation,document
84,30,2015/10/27 12:06:46,updated,location,document
84,30,2015/10/27 12:06:46,updated,annotations,document
84,30,2015/10/27 12:07:20,created,location,document
84,30,2015/10/27 12:07:20,created,annotations,document
84,30,2015/10/27 12:07:51,created,location,document
84,30,2015/10/27 12:07:51,created,annotations,document
84,30,2015/10/27 12:08:29,created,location,document
84,30,2015/10/27 12:08:29,created,annotations,document
84,30,2015/10/27 12:08:34,read,annotation,document
84,30,2015/10/27 12:08:35,read,location,document
84,30,2015/10/27 12:08:38,read,location,document
84,30,2015/10/27 12:08:38,read,annotation,document
84,30,2015/10/27 12:08:41,read,location,document
84,30,2015/10/27 12:08:41,read,annotation,document
84,30,2015/10/27 12:09:06,updated,location,document
84,30,2015/10/27 12:09:06,updated,annotations,document
84,30,2015/10/27 12:09:09,read,location,document
84,30,2015/10/27 12:09:09,read,annotation,document
84,30,2015/10/27 12:09:18,read,location,document
84,30,2015/10/27 12:09:18,read,annotation,document
84,30,2015/10/27 12:09:23,read,location,document
84,30,2015/10/27 12:09:23,read,annotation,document
84,30,2015/10/27 12:09:27,deleted,annotation,document
84,30,2015/10/27 12:10:06,read,annotation,document
84,30,2015/10/27 12:10:13,read,annotation,document
84,30,2015/10/27 12:10:18,read,annotation,document
84,30,2015/10/27 12:10:23,read,annotation,document
84,30,2015/10/27 12:10:26,read,annotation,document
84,30,2015/10/27 12:10:36,read,annotation,document
84,30,2015/10/27 12:10:38,read,annotation,document
84,30,2015/10/27 12:11:57,focused,document,document
84,30,2015/10/27 12:12:11,read,location,document
84,30,2015/10/27 12:12:11,read,annotation,document
84,30,2015/10/27 12:12:13,read,location,document
84,30,2015/10/27 12:12:13,read,annotation,document
84,30,2015/10/27 12:12:15,read,location,document
84,30,2015/10/27 12:12:15,read,annotation,document
84,30,2015/10/27 12:12:19,read,location,document
84,30,2015/10/27 12:12:19,read,annotation,document
84,30,2015/10/27 12:12:22,deleted,annotation,document
84,30,2015/10/27 12:12:32,read,annotation,document
84,30,2015/10/27 12:12:36,read,annotation,document
84,30,2015/10/27 12:12:40,read,annotation,document
84,30,2015/10/27 12:12:49,focused,document,document
84,30,2015/10/27 12:12:51,read,event,document
84,30,2015/10/27 12:12:51,read,annotation,document
84,30,2015/10/27 12:13:27,focused,document,document
84,30,2015/10/27 12:13:29,read,event,document
84,30,2015/10/27 12:13:29,read,annotation,document
84,30,2015/10/27 12:13:37,read,event,document
84,30,2015/10/27 12:13:37,read,annotation,document
84,30,2015/10/27 12:13:38,read,event,document
84,30,2015/10/27 12:13:38,read,annotation,document
84,30,2015/10/27 12:13:46,read,annotation,document
84,30,2015/10/27 12:13:53,focused,document,document
84,30,2015/10/27 12:14:06,updated,location,document
84,30,2015/10/27 12:14:06,created,annotations,document
84,30,2015/10/27 12:14:08,read,location,document
84,30,2015/10/27 12:14:08,read,annotation,document
84,30,2015/10/27 12:14:18,read,location,document
84,30,2015/10/27 12:14:18,read,annotation,document
84,30,2015/10/27 12:14:20,deleted,annotation,document
84,30,2015/10/27 12:14:46,updated,location,document
84,30,2015/10/27 12:14:46,created,annotations,document
84,30,2015/10/27 12:14:48,read,location,document
84,30,2015/10/27 12:14:48,read,annotation,document
84,30,2015/10/27 12:15:25,updated,location,document
84,30,2015/10/27 12:15:25,created,annotations,document
84,30,2015/10/27 12:15:32,read,location,document
84,30,2015/10/27 12:15:32,read,annotation,document
84,30,2015/10/27 12:16:09,created,location,document
84,30,2015/10/27 12:16:09,created,annotations,document
84,30,2015/10/27 12:16:50,created,location,document
84,30,2015/10/27 12:16:50,created,annotations,document
84,30,2015/10/27 12:18:07,created,location,document
84,30,2015/10/27 12:18:07,created,annotations,document
84,30,2015/10/27 12:18:22,focused,document,document
84,30,2015/10/27 12:18:53,created,location,document
84,30,2015/10/27 12:18:53,created,annotation,document
84,30,2015/10/27 12:19:29,read,location,document
84,30,2015/10/27 12:19:29,read,annotation,document
84,30,2015/10/27 12:19:32,updated,annotations,document
84,30,2015/10/27 12:19:32,updated,location,document
84,30,2015/10/27 12:19:37,read,location,document
84,30,2015/10/27 12:19:37,read,annotation,document
84,30,2015/10/27 12:19:41,focused,document,document
84,30,2015/10/27 12:19:49,read,location,document
84,30,2015/10/27 12:19:49,read,annotation,document
84,30,2015/10/27 12:19:54,updated,annotations,document
84,30,2015/10/27 12:19:54,updated,location,document
84,30,2015/10/27 12:20:07,read,location,document
84,30,2015/10/27 12:20:07,read,annotation,document
84,30,2015/10/27 12:20:12,read,location,document
84,30,2015/10/27 12:20:12,read,annotation,document
84,30,2015/10/27 12:20:15,deleted,annotation,document
84,30,2015/10/27 12:20:30,updated,location,document
84,30,2015/10/27 12:20:30,created,annotations,document
84,30,2015/10/27 12:21:37,created,location,document
84,30,2015/10/27 12:21:37,created,annotations,document
84,30,2015/10/27 12:22:38,created,location,document
84,30,2015/10/27 12:22:38,created,annotations,document
84,30,2015/10/27 12:24:56,focused,document,document
84,30,2015/10/27 12:25:13,read,person,document
84,30,2015/10/27 12:25:13,read,annotation,document
84,30,2015/10/27 12:25:58,created,location,document
84,30,2015/10/27 12:25:58,created,annotation,document
84,30,2015/10/29 11:10:37,focused,document,document
84,30,2015/10/29 11:15:02,focused,map,map
84,30,2015/10/29 11:15:05,read,location,map
